REQID,CLIENTID,REASON,LOAN,BAD,DEROG,DELINQ,CLAGE,NINQ,DEBTINC,INCOME,CREDIT_SCORE
22290,43353164-vgzx,Home Improvement,11300,0,0,0,132.0976599,1,26.25183034,52010,372
22310,43378870-lion,Debt Consolidation,25500,0,0,0,135.7406135,0,28.04079318,52465,650
22330,43420574-khgr,Home Improvement,82200,0,0,0,142.1199793,0,31.7434721,209885,520
22360,43474937-cbeg,Home Improvement,11100,0,,,175.7568875,,22.95686376,98505,696
22370,43508584-nefp,Home Improvement,9500,0,1,,103.0894831,,38.70498507,99460,523
22380,43513183-mbdy,Debt Consolidation,16100,0,0,0,269.3426287,1,39.79911228,44320,819
22390,43574017-jmae,Home Improvement,11400,0,,,163.2745947,,23.48111664,44145,765
22400,43581831-regm,Debt Consolidation,24300,0,1,0,126.2435974,3,36.37253142,178040,574
22410,43585831-ruzc,Debt Consolidation,18700,0,0,0,190.9573245,0,40.74823463,123255,662
22440,43615277-mdpb,Home Improvement,16200,0,0,0,194.4600162,1,33.12372818,52110,566
22460,43738023-fdxn,Debt Consolidation,23600,0,1,0,125.7017044,0,33.22431913,45475,649
22470,43753144-yygc,Debt Consolidation,6200,0,0,0,201.3344875,4,29.66171016,52660,811
22480,43808113-qpbi,Home Improvement,11000,0,0,0,240.682581,0,24.40433511,61495,603
22490,43845382-ddbz,Home Improvement,1100,0,0,0,94.36666667,1,10.76408134,43615,617
22500,43871714-kxyb,Home Improvement,81400,0,0,0,148.1149935,0,34.28574143,61895,427
22510,43874548-hkiy,Debt Consolidation,36000,0,0,0,350.6195273,0,38.66907284,61550,560
22520,43887492-acgk,Debt Consolidation,8600,0,0,0,89.55585277,0,32.53025665,61870,351
22530,43905876-lkwf,Home Improvement,8300,0,0,0,173.1913224,0,26.26681575,46285,569
22550,43956586-jgeh,Home Improvement,17300,0,0,0,90.44952245,0,35.75006044,44250,623
22560,43979771-ouyy,Debt Consolidation,21900,0,0,0,61.28669845,2,40.01662162,46670,733
22570,43993269-nkpg,Debt Consolidation,30000,0,0,0,199.8333333,0,44.91784396,43090,778
22580,44034846-umar,Debt Consolidation,43300,0,1,1,207.3007302,0,33.67894598,45255,706
22600,44090583-venj,Debt Consolidation,15800,0,0,0,328.2104926,0,12.1535212,61600,586
22610,44105297-umpk,Debt Consolidation,13600,0,0,0,193.7666667,0,50.14005728,52475,564
22620,44115736-zpyv,Debt Consolidation,21200,0,0,2,123.8939486,1,40.13923179,61480,573
22650,44156020-yyai,Home Improvement,8700,0,0,0,350.5284099,1,29.6623601,45890,702
22670,44176550-dffy,Debt Consolidation,8700,0,0,0,209.5214385,4,32.74300708,61910,490
22690,44198216-whaq,Debt Consolidation,26200,1,0,0,129.9339205,2,43.65596279,52440,486
22700,44211213-onyd,Home Improvement,31800,0,,,115.8502492,11,43.06942356,61605,614
22710,44221090-fdbc,Home Improvement,13900,0,0,1,341.6435017,0,40.10765909,44715,552
22720,44232751-yjvy,Home Improvement,15600,0,0,0,263.3894092,1,37.1830778,40795,753
22730,44244856-zbnw,Home Improvement,21700,0,0,1,615.1333732,0,21.9726752,61810,522
22750,44321868-hkmv,Home Improvement,12200,0,0,0,232.2369961,0,25.2354388,52465,650
22760,44355379-ynhu,Debt Consolidation,28700,0,1,0,223.3486635,1,41.13615926,44695,541
22770,44357627-bgol,Debt Consolidation,14800,0,,0,329.7602146,1,36.74501301,61790,595
22780,44383954-vqni,Home Improvement,65800,0,0,1,132.8466231,0,41.7807059,45465,514
22790,44410159-xaor,Debt Consolidation,20100,0,2,0,247.0372719,2,40.27214938,61060,679
22800,44414235-puez,Home Improvement,7000,0,0,0,213.3630277,2,34.47530193,61580,487
22810,44459852-qwlk,Debt Consolidation,30600,0,0,0,81.22339757,1,25.94257777,43480,404
22820,44471148-ezhe,Home Improvement,50000,1,0,1,110.5666667,8,12.30515717,61390,776
22830,44509270-ervq,Debt Consolidation,17400,0,0,0,272.5904825,1,39.3830645,61520,783
22850,44528126-yozw,Debt Consolidation,25600,0,,,231.7942011,3,43.67128143,45490,563
22870,44536936-nzic,Home Improvement,5000,0,0,0,122.5972226,0,40.61677935,61445,686
22880,44578286-ejzk,Debt Consolidation,27500,0,1,,95.53351917,,20.39892362,52860,830
22890,44585285-lrfm,Debt Consolidation,25000,1,0,7,259.4665279,3,40.78797575,45765,630
22900,44610710-vacv,Debt Consolidation,12000,0,0,0,216.1333333,0,5.014518677,52115,833
22910,44655970-cgeg,Home Improvement,16300,0,0,0,80.48923834,2,30.28477259,45785,794
22920,44663226-amfh,Debt Consolidation,15000,0,1,0,135.3,1,47.00040257,52215,559
22930,44724766-jwuj,Debt Consolidation,25800,0,0,0,291.0720275,1,40.77228326,61735,601
22940,44732121-dnai,Home Improvement,16300,0,0,,256.3719323,,39.07781351,52450,659
22950,44734764-pnea,Debt Consolidation,16200,0,0,0,141.0468244,1,33.33441192,52050,352
22960,44766436-klxg,Debt Consolidation,24300,0,0,0,199.7635632,0,27.47155969,40375,504
22970,44815534-rwde,Home Improvement,20600,0,0,0,106.162918,0,32.09386652,43135,615
22980,44824312-cdoh,Debt Consolidation,21000,0,0,0,223.7696106,3,40.56475036,61205,554
22990,44877672-kein,Debt Consolidation,19300,0,2,1,113.4535612,2,33.49881538,43345,564
23000,44879383-lxgg,Debt Consolidation,18400,0,0,0,172.7591234,1,35.18944727,40745,412
23010,44881792-erqy,Debt Consolidation,10400,0,0,0,166.3741502,0,34.53641174,61095,406
23020,44901497-xpeu,Home Improvement,11000,0,1,4,458.3648543,,19.06222605,43745,697
23030,44942139-wvne,Debt Consolidation,18200,0,3,0,102.4609862,2,38.34534078,61165,752
23040,44988563-rjgm,Home Improvement,12900,0,0,0,65.10749654,1,34.69636554,61970,373
23060,44994085-yhwx,Debt Consolidation,21400,0,0,0,221.515426,2,34.88554143,448800,828
23070,45014206-icui,Debt Consolidation,17800,0,0,0,303.8376508,3,40.24631208,222885,480
23080,45026533-pdeh,Debt Consolidation,20900,0,0,0,52.30365625,1,29.7527322,258190,812
23090,45076565-qxmq,Debt Consolidation,20000,0,0,0,113.5666667,1,7.182352636,483455,664
23100,45137525-xpnf,Debt Consolidation,18000,0,0,0,307.2507013,2,41.43939067,52510,643
23110,45144639-euqz,Home Improvement,15400,0,0,0,122.8043265,0,18.15090215,46750,653
23130,45191993-kocy,Home Improvement,9300,0,1,0,308.3394397,2,31.55383541,91105,671
23150,45225950-jyxm,Home Improvement,26500,0,0,0,194.2277448,1,40.85486499,58635,822
23160,45266473-zicr,Home Improvement,23800,0,0,0,161.2557418,1,32.71942124,49390,501
23170,45269024-ovnb,Home Improvement,8200,0,0,0,104.3965066,0,36.91231088,43455,308
23180,45273678-hmzr,Home Improvement,6000,0,0,1,116.1,8,7.460470796,61840,665
23190,45297639-exfu,Debt Consolidation,22800,0,0,0,310.4829388,0,38.50570506,47195,805
23200,45316292-uzbw,Debt Consolidation,36300,0,1,0,195.5596417,2,23.01985524,52685,741
23210,45337604-fnek,Home Improvement,2400,0,0,0,67.2,2,4.817290558,47925,564
23220,45360079-zypr,Home Improvement,5300,0,0,0,197.2419573,0,19.35050563,57570,655
23230,45380822-curq,Home Improvement,8400,0,0,3,343.7267362,,41.44562357,51110,704
23250,45413949-mneq,Debt Consolidation,16200,0,0,0,131.7057154,1,28.17203289,176290,601
23260,45467388-xkze,Home Improvement,13000,0,2,2,138.3333333,3,34.04319043,76125,725
23270,45467469-bnku,Home Improvement,23000,0,0,0,629.0957663,0,22.82560712,52045,404
23280,45474030-crog,Home Improvement,10500,0,2,2,322.6004726,,34.34585989,71385,615
23290,45526167-rhlr,Debt Consolidation,9500,0,0,0,83.33329177,0,25.34347845,62605,566
23300,45530943-aqir,Home Improvement,6700,0,1,0,215.4224064,0,19.49387198,95070,352
23310,45535393-ekqm,Debt Consolidation,15900,0,,3,264.2609164,1,41.84027524,44980,655
23330,45542279-dqrl,Debt Consolidation,13900,0,,,95.94866523,1,34.1663452,51370,396
23340,45554924-dlcy,Debt Consolidation,15600,0,0,0,280.789801,0,41.23523649,55080,495
23350,45556665-xdbr,Home Improvement,5000,0,0,0,97.1,0,10.49579593,75980,812
23370,45600767-gkax,Home Improvement,5000,0,0,0,125.1306256,0,42.18353867,80555,576
23400,45687899-ldrn,Debt Consolidation,17800,0,0,0,246.7969491,3,32.50901207,45950,596
23410,45723512-phro,Home Improvement,7500,0,0,0,111.4351899,0,41.77344662,61760,704
23420,45760560-owzj,Home Improvement,4500,0,0,0,86.16666667,0,14.46878047,61960,389
23430,45773630-vkox,Debt Consolidation,9300,0,0,0,235.9462106,0,17.87525907,40130,813
23440,45783260-oezn,Home Improvement,14500,0,0,0,166.8463963,2,27.52722705,61690,811
23450,45835624-rkml,Home Improvement,6200,0,0,0,84.63211066,0,25.35001036,15000,387
23460,45875492-vuyk,Debt Consolidation,17300,0,0,0,101.3255769,2,27.97593545,40185,477
23480,46005718-epla,Debt Consolidation,11100,0,0,0,163.7035554,1,39.27188478,47485,672
23490,46023262-mrmz,Debt Consolidation,11200,0,,1,151.2858674,7,38.01913505,61625,720
23500,46040583-neqv,Home Improvement,18600,0,0,0,175.7879949,1,32.25091533,52365,471
23510,46044948-oefa,Home Improvement,53400,0,0,0,11.14806851,0,34.55841672,44625,653
23540,46194223-crqy,Debt Consolidation,17000,0,2,0,134.9333333,2,27.1730653,78640,771
23550,46201648-cbqx,Debt Consolidation,17600,0,0,0,152.4437144,1,35.5896626,46630,483
23560,46246309-uiyh,Home Improvement,6500,0,,,333.2308999,,29.01198058,79625,876
23580,46264480-qgbr,Debt Consolidation,11800,0,0,0,255.3135348,3,40.87842824,68015,521
23590,46299683-hqdf,Debt Consolidation,22900,0,1,0,84.92588137,2,33.68409323,45155,649
23600,46318583-rvpf,Home Improvement,21600,0,0,0,162.446914,0,33.41977874,44190,575
23610,46331061-zawk,Home Improvement,7200,0,0,0,118.0001423,0,37.72035861,102420,599
23620,46332663-fowj,Debt Consolidation,13500,0,0,0,276.0666667,5,33.8086617,61580,653
23630,46336036-gidx,Home Improvement,23400,0,2,2,256.9557784,,29.37165152,44870,667
23640,46336608-ahul,Home Improvement,13300,0,0,3,178.0344633,0,40.10275183,47460,663
23660,46360675-fmkx,Debt Consolidation,8700,0,0,0,211.2687802,3,30.20150946,78705,552
23710,46475897-puvq,Debt Consolidation,10000,0,0,0,148.1666667,1,18.96268219,49150,830
23720,46487287-mflp,Debt Consolidation,10300,0,0,0,85.68120512,0,39.53639781,50870,765
23760,46540387-giyo,Home Improvement,12900,0,0,0,177.0806266,2,40.22569567,78985,669
23770,46544554-nlrm,Home Improvement,22100,0,0,0,122.2657812,1,30.84350527,78605,717
23780,46613441-wrxc,Debt Consolidation,24000,0,1,6,303.2942857,1,40.78458041,45025,339
23790,46631208-pzma,Debt Consolidation,25100,0,0,0,303.0950845,,31.68881825,51970,599
23800,46665028-qpqp,Home Improvement,22800,0,0,0,177.5697403,1,40.77224843,51365,395
23810,46695857-bzye,Home Improvement,6900,0,0,0,112.5890607,0,41.4280899,46020,769
23820,46786363-hhcl,Debt Consolidation,10000,0,0,1,104.6952407,3,39.04935922,49620,564
23830,46797657-vzoc,Debt Consolidation,16500,0,0,0,284.065542,0,29.96900633,46365,775
23840,46818690-cenv,Debt Consolidation,12000,0,1,2,144.0666667,1,20.75923845,61090,584
23850,46907361-ufmw,Debt Consolidation,13400,0,0,0,125.3854461,3,36.22986386,58590,772
23860,46913993-qnfw,Home Improvement,53700,0,2,0,243.5148555,7,42.99845603,63380,789
23870,46931892-kiuf,Debt Consolidation,27800,0,0,0,315.1755675,0,38.59599092,61545,381
23880,46940344-liuf,Debt Consolidation,27800,0,0,0,297.9981443,0,43.52042818,73200,664
23890,46950028-cxxo,Debt Consolidation,29200,0,0,0,232.3333333,1,42.85633353,62000,333
23900,46954312-piah,Debt Consolidation,25300,0,0,0,280.5738445,0,38.74080142,49760,397
23920,47064862-zbhp,Debt Consolidation,15300,0,1,2,354.4602994,,38.26595101,67295,494
23930,47091472-bubq,Home Improvement,10600,0,0,0,249.8511899,0,39.52832634,49040,388
23940,47170253-yyxj,Debt Consolidation,10000,0,0,0,275.9,0,42.15734669,51530,721
23960,47211360-dlaa,Debt Consolidation,22100,0,0,1,293.2333333,2,30.79729417,45960,576
23970,47223480-ywln,Debt Consolidation,33900,0,0,0,111.980657,1,37.4669773,45625,810
23980,47245531-qerx,Debt Consolidation,6100,0,1,3,33.92970353,,28.87646306,60100,695
24000,47332473-oouw,Debt Consolidation,13900,0,2,3,143.420428,,19.40322787,66950,497
24020,47340567-xcjn,Debt Consolidation,24300,0,2,0,175.1536895,4,40.34888533,47965,653
24030,47365636-vgiz,Home Improvement,50800,0,0,0,344.9541782,0,23.51912852,62990,413
24060,47419275-qbmi,Debt Consolidation,25000,0,0,1,160.3,1,27.4109685,52370,565
24080,47449893-xicd,Debt Consolidation,10600,0,0,0,98.37727819,2,26.24239431,47580,612
24090,47480415-uzjw,Debt Consolidation,15900,0,0,0,288.4159495,0,17.45222743,55955,693
24120,47545824-yykk,Debt Consolidation,11500,0,0,0,89.4,0,3.179841679,77995,426
24140,47588034-lokc,Debt Consolidation,31600,0,0,0,204.7009169,0,42.61822346,57975,581
24150,47648385-xpkr,Debt Consolidation,10800,0,0,0,97.86132576,0,36.99638566,50715,568
24160,47665447-ywlm,Debt Consolidation,11800,0,,0,170.7005075,0,29.9424924,63335,822
24180,47687549-ggek,Debt Consolidation,12200,0,0,0,169.9306635,0,34.62942766,49000,840
24190,47695002-xcxc,Home Improvement,9400,0,0,0,328.1781237,2,34.15031938,48530,738
24200,47722587-wfxv,Home Improvement,5500,0,0,1,116.5919769,0,37.61268272,68740,783
24210,47727319-ejby,Debt Consolidation,17400,0,0,0,204.1656163,0,40.50796477,76115,502
24220,47797312-jdir,Home Improvement,18500,0,0,0,199.7237771,0,36.9827292,69760,378
24240,47853938-lyba,Home Improvement,17400,0,0,0,247.7616459,0,43.70133124,66465,704
24250,47883660-jwmv,Debt Consolidation,16800,0,0,0,122.463272,0,55.96202222,62030,430
24260,47953432-mkfy,Debt Consolidation,15700,0,1,0,85.2,1,6.636742993,58385,714
24280,47980930-rqxf,Home Improvement,11500,0,0,0,61.91544466,0,30.70242855,44070,551
24290,48096490-wkzk,Debt Consolidation,21800,0,0,0,227.9862791,0,36.0618164,55040,593
24300,48101214-jghx,Debt Consolidation,17200,0,0,0,163.3947887,1,28.27488887,58630,548
24310,48110143-bxoo,Home Improvement,24400,0,,3,471.8875266,,31.33780789,70400,609
24320,48188425-druh,Debt Consolidation,27300,0,,1,287.2267963,0,38.48694867,73530,643
24330,48223808-uehi,Debt Consolidation,15000,0,,2,154.2,,48.88251065,62285,768
24340,48273519-bwku,Debt Consolidation,28800,0,0,0,231.286134,1,35.49030567,59425,653
24350,48295764-zcdp,Home Improvement,11000,0,0,0,115.5585296,0,26.91192966,62155,692
24380,48362549-ffad,Home Improvement,17100,0,0,0,101.0140613,0,27.71993814,60810,420
24390,48445363-biyd,Debt Consolidation,17200,0,0,0,,0,10.85447299,74140,565
24400,48457397-ceiq,Home Improvement,14800,0,0,3,51.66666667,1,35.01405961,46590,614
24420,48598049-chfk,Debt Consolidation,15200,0,1,1,335.8413218,,37.98254375,61940,643
24430,48604672-jkka,Debt Consolidation,32900,0,0,0,181.9098245,2,35.04559626,61460,665
24440,48612031-xgyx,Debt Consolidation,20500,0,9,0,39.98582958,5,34.06826893,46645,862
24450,48685959-xxao,Home Improvement,20200,0,0,1,632.1031857,1,20.73703901,49850,623
24460,48728248-lglp,Debt Consolidation,11700,0,0,0,177.9266958,1,34.49056413,48745,402
24480,48772479-qwgg,Debt Consolidation,21500,0,0,0,247.8139714,0,39.14851242,61330,521
24490,48821372-qami,Debt Consolidation,43700,0,6,,95.71980545,,26.98118298,52215,480
24500,48877197-zkmi,Debt Consolidation,17200,0,0,0,330.9709043,0,37.94331514,63600,572
24510,48877630-goxl,Debt Consolidation,24300,0,0,0,323.6666667,0,5.68225297,58615,776
24520,48893191-czyc,Debt Consolidation,43200,0,0,0,228.1464583,1,43.7894993,61000,747
24540,48919931-wwmr,Debt Consolidation,16400,0,0,0,172.2000922,0,31.81962217,40020,419
24550,48943217-bplq,Debt Consolidation,16400,0,0,0,123.1339876,0,34.93667391,52290,612
24560,48996861-ybvc,Home Improvement,23900,0,0,4,43.47902611,,29.50851727,52875,752
24570,49046615-mvgz,Debt Consolidation,12200,0,0,0,219.7852728,3,30.27700538,47955,351
24580,49050869-zoam,Debt Consolidation,16500,0,1,,83.16666667,1,43.15105891,40195,597
24590,49071096-hqex,Home Improvement,15300,0,0,0,,0,25.40714251,40735,505
24650,49186112-xvwq,Debt Consolidation,16100,0,0,0,90.32595067,2,43.89773033,46750,382
24660,49217665-iquz,Debt Consolidation,28200,0,1,0,82.27059459,6,34.98052537,47985,664
24680,49266583-yjkg,Debt Consolidation,13700,0,0,0,179.4433323,0,37.70515917,43295,562
24690,49274484-eobe,Debt Consolidation,33500,0,0,0,161.8332356,1,36.89609946,46515,376
24700,49311380-jzfh,Home Improvement,7500,0,0,2,75.66666667,1,44.25698887,61165,585
24710,49376079-ugqk,Home Improvement,7400,0,0,0,83.34671188,0,23.39763463,15000,540
24760,49511105-devp,Home Improvement,40400,0,0,0,150.8043968,0,37.30801307,44775,473
24770,49564926-pchg,Home Improvement,6500,0,,,180.8412499,,27.83900666,52110,829
24780,49600950-bwjg,Home Improvement,10800,0,0,0,179.9173626,0,25.21073966,61460,543
24790,49608139-rggd,Debt Consolidation,8300,0,0,0,96.17667314,0,36.21035133,43310,754
24800,49675284-gkfm,Debt Consolidation,17900,0,0,0,162.3895619,3,29.96118901,52460,767
24810,49700882-xekj,Home Improvement,4000,0,0,0,162,3,12.75699311,44525,720
24820,49713039-hluf,Debt Consolidation,14000,0,0,0,211.1025521,2,42.25458004,61120,479
24830,49717817-rmjy,Debt Consolidation,28400,0,0,0,180.6683082,2,33.76903515,43845,768
24840,49724738-rlrc,Debt Consolidation,7400,0,1,3,65.84611718,,28.16183185,43225,770
24850,49737613-rlzp,Debt Consolidation,15800,0,0,1,137.3175078,0,27.43409485,40660,541
24870,49773050-gvcm,Debt Consolidation,45200,0,0,0,209.7670286,8,39.16706289,61080,668
24880,49790562-whlh,Debt Consolidation,12700,0,0,0,157.8924467,2,41.65169171,61025,705
24900,49845817-bybg,Debt Consolidation,8900,0,0,0,162.1964843,1,32.61266276,44955,840
24910,49859086-kmpk,Debt Consolidation,13200,0,0,1,89.65253609,0,18.10528202,44805,637
24940,49902506-dunq,Home Improvement,13000,0,0,2,188.8241991,0,32.61950164,40125,768
24950,49907035-mmnk,Debt Consolidation,17800,0,0,0,268.715304,0,24.25197177,61370,758
24970,49978293-yvhz,Debt Consolidation,25000,0,,1,134.7666667,3,35.04349677,44815,564
24990,50021597-rgdk,Home Improvement,10000,0,3,3,234.3333333,3,34.77373248,50990,767
25000,50048596-hwzb,Debt Consolidation,23400,0,0,0,105.9992656,1,31.8406351,40110,610
25010,50048666-rgiy,Debt Consolidation,40100,0,0,0,178.7673936,0,33.19931059,43040,729
25020,50061206-ejcb,Home Improvement,19200,0,1,,260.8349929,,37.12360431,52550,688
25030,50064475-nufg,Home Improvement,17000,0,1,4,369.6680906,,8.496203805,61195,749
25070,50105813-yfuc,Debt Consolidation,13500,0,0,2,105.5,4,8.300183106,61990,535
25080,50158229-exvu,Home Improvement,12100,0,0,3,156.3191309,0,39.27931325,43395,656
25090,50187600-zjmy,Debt Consolidation,28100,0,,,131.5891244,,31.08561766,43585,396
25100,50197865-iqnj,Debt Consolidation,35400,0,0,0,62.80681071,0,40.22961403,52485,672
25110,50251049-kviy,Debt Consolidation,18000,0,0,0,,2,30.77816684,40770,481
25120,50255799-erdr,Debt Consolidation,14800,0,1,0,107.5333333,2,9.037086082,47535,595
25130,50316774-zizz,Debt Consolidation,37200,0,0,0,248.1703603,0,31.85939856,45535,817
25140,50374256-okcn,Debt Consolidation,20000,0,1,1,95.36666667,4,5.335127284,43510,785
25150,50443117-nadx,Home Improvement,37900,0,0,0,156.0339279,0,36.31140767,52245,410
25160,50453319-dudc,Debt Consolidation,89800,0,0,0,213.892709,0,34.34088237,68710,517
25190,50486872-okjr,Debt Consolidation,12600,0,1,,89.06666667,2,25.43165722,52240,594
25200,50545624-edmr,Home Improvement,5300,0,1,0,98.33333333,0,23.9615901,61600,716
25220,50595490-dbvq,Home Improvement,7000,0,,1,197.3383979,0,39.84308734,40680,389
25230,50630152-hbdg,Debt Consolidation,20800,0,0,0,63.24887692,0,34.59966898,61555,720
25240,50637516-iggu,Home Improvement,13700,0,0,0,135.3327036,4,29.40952403,43010,610
25250,50695121-rade,Debt Consolidation,20900,0,0,0,113.6988334,0,38.73252181,61335,579
25270,50756112-bdob,Home Improvement,8400,0,0,0,326.3428047,1,40.58857607,52475,579
25280,50762662-glue,Home Improvement,12000,0,0,4,236.7159239,,38.92831569,48725,662
25320,50830894-dbez,Debt Consolidation,9600,0,0,0,93.4328441,0,37.98235351,52460,704
25340,50855864-ukcu,Home Improvement,15000,0,0,0,124.4505323,4,28.55818348,40880,695
25350,50856864-xcab,Debt Consolidation,9300,0,3,1,449.1199704,,29.6809833,46380,772
25370,50868685-bfvv,Debt Consolidation,27500,0,0,0,84.3731245,2,38.86212081,52010,651
25380,50893715-mxwr,Debt Consolidation,21400,0,2,0,149.2544801,2,46.30507215,52055,865
25410,51000076-vger,Home Improvement,17900,0,,2,123.0225636,1,39.49148711,209885,358
25420,51025761-rcai,Debt Consolidation,25000,0,1,0,144.0333333,2,46.01482811,171065,305
25430,51025764-oypl,Debt Consolidation,15400,0,0,0,81.27851127,2,38.72389503,110090,719
25440,51029419-pgwp,Debt Consolidation,32300,0,0,0,170.1968674,0,40.25151003,98505,623
25450,51054517-fglj,Debt Consolidation,16700,0,0,0,105.1332711,0,39.1229968,99460,633
25460,51054839-vnpb,Debt Consolidation,23200,0,0,0,274.0020796,0,40.10944251,44320,760
